	EPO	GATA3
4146	BAX	HSPD1
4147	BAX	PRDX2
4148	BAX	PRDX1
4149	BAX	HSPA4
4150	BAX	CASP3
4151	NBN	MSH6
4152	NBN	LIG4
4153	NBN	HSPA4
4154	NBN	TERF1
4155	NBN	RICTOR
4156	NBN	PIK3CB
4157	NBN	TERF2
4158	NBN	BRCA1
4159	NBN	SIRT1
4160	NBN	NCL
4161	NBN	ATF2
4162	NBN	EP300
4163	NBN	XRCC4
4164	NBN	BMI1
4165	NBN	PRKDC
4166	SRPK1	PDPK1
4167	SRPK1	SART1
4168	SRPK1	PPIA
4169	SRPK1	HNRNPA1
4170	SRPK1	YBX1
4171	SRPK1	EPHA3
4172	SRPK1	NCL
4173	SRPK1	PTK2
4174	SRPK1	KPNA2
4175	SRPK1	NPM1
4176	SRPK1	CSNK2A1
4177	SRPK1	TFEB
4178	SRPK1	HSP90AA1
4179	SRPK1	TP53
4180	SRPK1	MAPK14
4181	SRPK1	VDR
4182	SRPK1	COPS5
4183	SRPK1	CDK7
4184	CCND1	RELA
4185	CCND1	CDH1
4186	CCND1	CCND3
4187	CCND1	CALM1
4188	CCND1	CDKN1A
4189	CCND1	KAT2B
4190	CCND1	EP300
4191	CCND1	CDKN2A
4192	CCND1	CCNB1
4193	CCND1	BRCA1
4194	CCND1	RB1
4195	CCND1	CRYAB
4196	CCND1	CDK1
4197	CCND1	CDK2
4198	CCND1	XPO1
4199	CCND1	CDK4
4200	CCND1	TP73
4201	CCND1	GSK3A
4202	CCND1	CDK5
4203	CCND1	RBX1
4204	CCND1	STAT3
4205	CCND1	MAPK1
4206	CCND1	CTNNB1
4207	CCND1	HDAC1
4208	CCND1	GSK3B
4209	CCND1	CCNB2
4210	CCND1	CDH13
4211	CCND1	ATF2
4212	CCND1	TSC2
4213	CCND1	CDKN1B
4214	CCND1	RUNX1
4215	CCND1	CDKN1C
4216	NCL	GNAI2
4217	NCL	VCAM1
4218	NCL	PCBP2
4219	NCL	HSPA5
4220	NCL	BMI1
4221	NCL	CDKN2A
4222	NCL	NFKB2
4223	NCL	RNF2
4224	NCL	NR3C1
4225	NCL	MCF2L
4226	NCL	DHRS2
4227	NCL	PAX8
4228	NCL	HNRNPA1
4229	NCL	PLOD2
4230	NCL	CSNK2A1
4231	NCL	RELA
4232	NCL	DICER1
4233	NCL	RCN1
4234	NCL	PRKAR1A
4235	NCL	PRMT1
4236	NCL	NUP62
4237	NCL	CDK1
4238	NCL	HSPA4
4239	NCL	NPM1
4240	NCL	PRKCZ
4241	NCL	SF3B1
4242	NCL	HSP90AA1
4243	NCL	PTBP1
4244	NCL	TP53
4245	NCL	HSPD1
4246	NCL	CDKN1A
4247	NCL	MAPK13
4248	NCL	TCF3
4249	NCL	ICAM1
4250	NCL	GRB2
4251	NCL	POU5F1
4252	NCL	CASP8
4253	NCL	VIM
4254	NCL	HNRNPK
4255	NCL	COPS5
4256	NCL	ENO1
4257	NCL	PTGS1
4258	NCL	YBX1
4259	NCL	LMNA
4260	NCL	RB1
4261	NCL	SMURF1
4262	NCL	CDK2
4263	NCL	PPARGC1A
4264	NCL	VHL
4265	NCL	YY1
4266	NCL	PIK3R1
4267	NCL	TERF2
4268	BCL2L1	RAF1
4269	BCL2L1	CDKN2A
4270	BCL2L1	CASP9
4271	BCL2L1	CLU
4272	BCL2L1	CASP8
4273	BCL2L1	TP53
4274	BCL2L1	BNIP3
4275	BCL2L1	TPT1
4276	BCL2L1	HNRNPA1
4277	BCL2L1	RTN4
4278	BCL2L1	BIK
4279	BCL2L1	PARK7
4280	BCL2L1	PSEN1
4281	BCL2L1	CRYAB
4282	BCL2L1	CASP2
4283	BCL2L1	CFLAR
4284	BCL2L1	TP53BP2
4285	BCL2L1	MAPK8
4286	BCL2L1	BCL2L11
4287	BCL2L1	MAPK9
4288	TNFRSF10B	MAPK8
4289	TNFRSF10B	EZR
4290	TNFRSF10B	TP53
4291	TNFRSF10B	CASP8
4292	TNFRSF10B	CFLAR
4293	TNFRSF10B	TNFRSF1A
4294	TNFRSF10B	EGFR
4295	NDUFS1	CASP3
4296	NDUFS1	NDUFS7
4297	NDUFS1	EGFR
4298	NDUFS1	NDUFA13
4299	NDUFS1	VCAM1
4300	NDUFS1	RNF2
4301	NDUFS1	CLTC
4302	STAT1	XPO1
4303	STAT1	PIK3CA
4304	STAT1	CSNK2A1
4305	STAT1	PML
4306	STAT1	KDR
4307	STAT1	EGFR
4308	STAT1	TNFRSF1A
4309	STAT1	STAT5A
4310	STAT1	PTK2
4311	STAT1	HDAC1
4312	STAT1	MAPK3
4313	STAT1	MAPK14
4314	STAT1	ING4
4315	STAT1	JAK3
4316	STAT1	SMURF1
4317	STAT1	JAK2
4318	STAT1	VDR
4319	STAT1	BRCA1
4320	STAT1	STAT3
4321	STAT1	HSF1
4322	STAT1	STAT5B
4323	STAT1	JUN
4324	STAT1	HSP90AA1
4325	STAT1	PRMT1
4326	STAT1	COPS5
4327	STAT1	CASP3
4328	STAT1	SYK
4329	STAT1	EP300
4330	STAT1	SHANK1
4331	STAT1	PIM1
4332	STAT1	RAC1
4333	STAT1	TSC1
4334	STAT1	PHGDH
4335	STAT1	RELA
4336	STAT1	PDGFRB
4337	STAT1	PRKCE
4338	STAT1	IRF1
4339	STAT3	MAPK14
4340	STAT3	TRPV5
4341	STAT3	STAT6
4342	STAT3	RELA
4343	STAT3	PRKCE
4344	STAT3	PIK3R1
4345	STAT3	MAP3K7
4346	STAT3	DNMT1
4347	STAT3	NR3C1
4348	STAT3	CEBPB
4349	STAT3	TRAF6
4350	STAT3	EP300
4351	STAT3	RB1
4352	STAT3	HDAC1
4353	STAT3	IRF1
4354	STAT3	IL6R
4355	STAT3	MAPK8
4356	STAT3	JAK3
4357	STAT3	JUN
4358	STAT3	HSPB1
4359	STAT3	SIRT1
4360	STAT3	STAT5B
4361	STAT3	SYK
4362	STAT3	HSP90AA1
4363	STAT3	GHR
4364	STAT3	PDGFRB
4365	STAT3	STAT5A
4366	STAT3	BRD4
4367	STAT3	NFKB1
4368	STAT3	RAC1
4369	STAT3	HNF1A
4370	STAT3	PRDX2
4371	STAT3	BRCA1
4372	STAT3	PTK2
4373	STAT3	IGF1R
4374	STAT3	RET
4375	STAT3	MAPK1
4376	STAT3	HIF1A
4377	STAT3	CDKN1A
4378	STAT3	NDUFA13
4379	STAT3	COPS5
4380	STAT3	MAPK3
4381	STAT3	PML
4382	STAT3	CRYAB
4383	STAT3	HCK
4384	STAT3	CD44
4385	STAT3	PIK3R2
4386	STAT3	EGFR
4387	STAT3	IL10
4388	STAT3	PIM1
4389	STAT3	JAK2
4390	STAT3	NFKB2
4391	STAT5A	CEBPB
4392	STAT5A	EP300
4393	STAT5A	IRF1
4394	STAT5A	INSR
4395	STAT5A	BRCA2
4396	STAT5A	SQSTM1
4397	STAT5A	STAT5B
4398	STAT5A	BRCA1
4399	STAT5A	HDAC1
4400	STAT5A	TEK
4401	STAT5A	GHR
4402	STAT5A	PDGFRB
4403	STAT5A	PRMT1
4404	STAT5A	MAPK1
4405	STAT5A	MAPK3
4406	STAT5A	EPAS1
4407	STAT5A	JAK3
4408	STAT5A	PAK1
4409	STAT5A	NFKB1
4410	STAT5A	JAK2
4411	STAT5A	SYK
4412	STAT5A	NR3C1
4413	STAT5A	EGFR
4414	STAT5B	HCK
4415	STAT5B	EP300
4416	STAT5B	INSR
4417	STAT5B	VCAM1
4418	STAT5B	TEK
4419	STAT5B	RARA
4420	STAT5B	IL15
4421	STAT5B	GHR
4422	STAT5B	DLD
4423	STAT5B	MAPK1
4424	STAT5B	PDGFRB
4425	STAT5B	NR3C1
4426	STAT5B	JAK3
4427	STAT5B	EGFR
4428	STAT5B	JAK2
4429	BGLAP	CTSD
4430	STAT6	JAK3
4431	STAT6	PRKCZ
4432	STAT6	TP53
4433	STAT6	JAK2
4434	STAT6	EP300
4435	STAT6	NFKB1
4436	STAT6	RELA
4437	STAT6	CEBPB
4438	STAT6	JUN
4439	NRP2	NRP1
4440	NRP2	TGFBR2
4441	NRP2	VEGFA
4442	NRP1	VEGFB
4443	NRP1	TGFBR2
4444	NRP1	TGFBR1
4445	NRP1	KDR
4446	NRP1	L1CAM
4447	NRP1	ITGA5
4448	NRP1	VEGFA
4449	BIK	CXCL16
4450	BIK	BNIP3
4451	BIK	NR2F2
4452	BIK	CSNK2A1
4453	BIK	TMEM97
4454	GHR	PIK3R2
4455	GHR	GRB2
4456	GHR	JAK2
4457	GHR	RBX1
4458	GHR	CISH
4459	GHR	PIK3R1
4460	STIM1	CAT
4461	STIM1	CDK1
4462	STK3	XPO1
4463	STK3	EIF4EBP1
4464	STK3	LATS1
4465	STK3	SAV1
4466	STK3	RAF1
4467	STK3	CSNK1E
4468	STK3	CASP3
4469	STK3	LATS2
4470	STK3	RASSF1
4471	STK3	STRN
4472	STK3	MAP1S
4473	CFLAR	MAP2K1
4474	CFLAR	NFKB1
4475	CFLAR	SMAD3
4476	CFLAR	TP53
4477	CFLAR	HSP90AA1
4478	CFLAR	SF3B1
4479	CFLAR	IKBKB
4480	CFLAR	CASP8
4481	CFLAR	CASP3
4482	CFLAR	PRKCA
4483	CFLAR	CASP2
4484	CFLAR	RAF1
4485	CFLAR	MAP2K7
4486	CFLAR	GSN
4487	BMI1	NME1
4488	BMI1	MED12
4489	BMI1	CALM1
4490	BMI1	RNF2
4491	BMI1	RING1
4492	BMI1	RCN1
4493	BMI1	HSPA5
4494	BMI1	EP300
4495	BMI1	MAPK14
4496	BMI1	MBNL2
4497	BMI1	TERF2
4498	BMI1	PHGDH
4499	BMI1	CAPRIN1
4500	BMI1	YBX1
4501	BMI1	TP53
4502	BMI1	ABCB6
4503	BMI1	PTEN
4504	BMI1	PTBP1
4505	BMI1	HSPA1A
4506	BMI1	YY1
4507	BMI1	PYCR1
4508	BMI1	CTNND1
4509	BMI1	CIRBP
4510	BMI1	PRKDC
4511	BMP1	COL5A1
4512	BMP1	TP53
4513	STK11	MARK2
4514	STK11	HSP90AA1
4515	STK11	TP53
4516	STK11	HSPA1B
4517	STK11	ADIPOR1
4518	STK11	SIRT1
4519	STK11	GSK3B
4520	STK11	LATS1
4521	STK11	PAK1
4522	STK11	PTEN
4523	STK11	CALM2
4524	STK11	PRKAA1
4525	STK11	HSPA1A
4526	STK11	PRKCZ
4527	STK11	TSG101
4528	STK11	LIMS1
4529	PPARGC1A	MAPK1
4530	PPARGC1A	HNF4A
4531	PPARGC1A	SIRT1
4532	PPARGC1A	MAPK14
4533	PPARGC1A	NFKB1
4534	PPARGC1A	MAPK13
4535	PPARGC1A	EGFR
4536	PPARGC1A	TP53
4537	PPARGC1A	RELA
4538	PPARGC1A	GSK3B
4539	PPARGC1A	NR3C1
4540	PPARGC1A	EP300
4541	PPARGC1A	NR1I2
4542	PPARGC1A	RARB
4543	PPARGC1A	PRKAA1
4544	PPARGC1A	RNF2
4545	PPARGC1A	FBXW7
4546	PPARGC1A	MED12
4547	BMP2	TGFB1
4548	BMP2	ENG
4549	BMP2	BMP4
4550	BMP2	BMPR1B
4551	BMP2	BMPR2
4552	BMP2	BMPR1A
4553	NEK1	XPO1
4554	NEK1	TSC2
4555	BMP4	BMPR1B
4556	BMP4	BMPR2
4557	BMP4	BMPR1A
4558	BMP7	BMPR1A
4559	BMP7	ENG
4560	BMP7	SMAD3
4561	BMP7	BMPR2
4562	BMP7	BMPR1B
4563	BMPR1A	BMPR1B
4564	BMPR1A	SMURF1
4565	BMPR1A	TGFBR2
4566	BMPR1A	HSP90AA1
4567	BMPR1A	BMPR2
4568	STRN	HSPB1
4569	STRN	BRCA1
4570	STRN	CALM1
4571	BMPR1B	SMAD2
4572	BMPR1B	SQSTM1
4573	BMPR1B	CDK4
4574	BMPR1B	RAP2A
4575	BMPR1B	BMPR2
4576	BMPR1B	TGFBR1
4577	BMPR1B	TRAF6
4578	BMPR1B	PAK1
4579	BMPR1B	SMURF1
4580	KAT2B	CTNNB1
4581	KAT2B	SMAD3
4582	KAT2B	MAPK14
4583	KAT2B	RELA
4584	KAT2B	TP53
4585	KAT2B	CDKN1A
4586	KAT2B	CEBPB
4587	KAT2B	YY1
4588	KAT2B	KIF11
4589	KAT2B	EP300
4590	KAT2B	CDC25B
4591	KAT2B	JUN
4592	KAT2B	CLOCK
4593	KAT2B	HSPA4
4594	KAT2B	PTEN
4595	KAT2B	RB1
4596	KAT2B	SIRT1
4597	KAT2B	BRCA2
4598	KAT2B	TCF3
4599	KAT2B	CDK2
4600	KAT2B	KLF10
4601	KAT2B	NOTCH1
4602	KAT2B	TP73
4603	KAT2B	HNF1A
4604	KAT2B	CDKN1B
4605	KAT2B	IRF1
4606	KAT2B	SMAD2
4607	KAT2B	RARA
4608	KAT2B	VHL
4609	KAT2B	HIF1A
4610	KAT2B	CUX1
4611	KANK1	ENO1
4612	DHRS4	RICTOR
4613	DHRS4	TP53
4614	DHRS4	PRDX3
4615	SULF2	PTCH1
4616	BNIP3	TGM2
4617	BNIP3	RHEB
4618	BNIP3	CD47
4619	BNIP3	HDAC1
4620	NR1I2	MAPK7
4621	NR1I2	CDK2
4622	NR1I2	HSP90AA1
4623	NR1I2	PRMT1
4624	NR1I2	CHMP1A
4625	BMPR2	MAPK8
4626	BMPR2	CRYAB
4627	BMPR2	TGFBR1
4628	BRCA1	DCN
4629	BRCA1	PPP1R13B
4630	BRCA1	TPM1
4631	BRCA1	JUNB
4632	BRCA1	RELA
4633	BRCA1	TERF1
4634	BRCA1	CSNK2A1
4635	BRCA1	SMAD3
4636	BRCA1	CDK1
4637	BRCA1	CREB1
4638	BRCA1	CCNB1
4639	BRCA1	CASP3
4640	BRCA1	PCBP2
4641	BRCA1	HSPD1
4642	BRCA1	YY1
4643	BRCA1	CEBPB
4644	BRCA1	CDK7
4645	BRCA1	CDK2
4646	BRCA1	HSP90AA1
4647	BRCA1	SUMO1
4648	BRCA1	KPNA2
4649	BRCA1	PRMT1
4650	BRCA1	TFAP2A
4651	BRCA1	MTA2
4652	BRCA1	YBX1
4653	BRCA1	SYT6
4654	BRCA1	SMAD2
4655	BRCA1	NFKB1
4656	BRCA1	MAPK3
4657	BRCA1	JAK2
4658	BRCA1	CTNNB1
4659	BRCA1	PIK3R1
4660	BRCA1	MAPK1
4661	BRCA1	LGALS3
4662	BRCA1	MSH6
4663	BRCA1	ENO1
4664	BRCA1	CDKN1B
4665	BRCA1	HDAC1
4666	BRCA1	NPM1
4667	BRCA1	JUP
4668	BRCA1	SMAD4
4669	BRCA1	PAX2
4670	BRCA1	HNRNPA1
4671	BRCA1	PRKDC
4672	BRCA1	GTF2H1
4673	BRCA1	HIF1A
4674	BRCA1	EP300
4675	BRCA1	TP73
4676	BRCA1	TERF2
4677	BRCA1	BRCA2
4678	BRCA1	HGF
4679	BRCA1	CDK4
4680	BRCA1	CASP9
4681	BRCA1	RB1
4682	BRCA1	CDKN2A
4683	BRCA1	JUN
4684	BRCA1	ITPR1
4685	BRCA1	TP53
4686	BRCA1	DNMT1
4687	BRCA1	RICTOR
4688	BRCA1	PMS2
4689	BRCA1	EZR
4690	BRCA1	JUND
4691	BRCA1	VDR
4692	BRCA1	CDK5
4693	BRCA1	NFE2L2
4694	BRAF	HRAS
4695	BRAF	PRKCE
4696	BRAF	TERF1
4697	BRAF	MAPK3
4698	BRAF	MAPK1
4699	BRAF	RAF1
4700	BRAF	RAP1GAP
4701	BRAF	PRKCA
4702	BRAF	HSPA5
4703	BRAF	PAK1
4704	BRAF	HSP90AA1
4705	BRAF	HSPA1B
4706	BRAF	SGK2
4707	BRAF	HSPA1A
4708	BRAF	HSPA9
4709	BRAF	MAP2K1
4710	NF2	CTNNB1
4711	NF2	PAK1
4712	NF2	SGSM3
4713	NF2	HSPA4
4714	NF2	LATS1
4715	NF2	XPO1
4716	NF2	EZR
4717	NF2	TSC1
4718	NF2	LATS2
4719	NF2	WWC1
4720	NF2	PXN
4721	NF2	CD44
4722	NF2	AMOT
4723	NF2	ITGB1
4724	BRCA2	CDK2
4725	BRCA2	XPO1
4726	BRCA2	GRB2
4727	BRCA2	SMAD3
4728	BRCA2	TP53
4729	BRCA2	HDAC1
4730	BRCA2	MAGED1
4731	BRCA2	PMS2
4732	BRCA2	SERPINH1
4733	BRCA2	SMAD2
4734	RRM2	TSG101
4735	RRM2	SDHAF2
4736	RRM2	TP53
4737	RRM2	CDK1
4738	RRM2	CDH1
4739	RRM2	MAPK1
4740	RRM2	CDK4
4741	RRM2	MKS1
4742	RRM2	CDK5
4743	RRM2	TXNRD1
4744	RRM2	CDK7
4745	RRM2	CDK2
4746	HPGDS	PTGS1
4747	HPGDS	PTGS2
4748	NFE2L2	SQSTM1
4749	NFE2L2	JUND
4750	NFE2L2	PRKCE
4751	NFE2L2	GSK3B
4752	NFE2L2	JUN
4753	NFE2L2	HDAC1
4754	NFE2L2	YY1
4755	NFE2L2	CASP3
4756	NFE2L2	MAPK7
4757	NFE2L2	RARA
4758	NFE2L2	PRKCA
4759	NFE2L2	EIF2AK3
4760	NFE2L2	GSTP1
4761	NFE2L2	MAPK9
4762	NFE2L2	NQO1
4763	NFE2L2	MAP2K1
4764	NFE2L2	PRKCZ
4765	NFE2L2	GRB2
4766	NFE2L2	SUMO1
4767	NFE2L2	CDKN1A
4768	NFE2L2	MAPK8
4769	SPHK1	TRAF6
4770	SPHK1	EP300
4771	SPHK1	CYLD
4772	SQSTM1	CASP8
4773	SQSTM1	DVL2
4774	SQSTM1	INSR
4775	SQSTM1	CTNND1
4776	SQSTM1	CALM1
4777	SQSTM1	CASP9
4778	SQSTM1	TP53
4779	SQSTM1	HIF1A
4780	SQSTM1	PRKCZ
4781	SQSTM1	NPM1
4782	SQSTM1	MAPK14
4783	SQSTM1	CSNK2A1
4784	SQSTM1	MAPK1
4785	SQSTM1	TGFBR1
4786	SQSTM1	PML
4787	SQSTM1	SMURF1
4788	SQSTM1	EPAS1
4789	SQSTM1	LIMD1
4790	SQSTM1	HSPA4
4791	SQSTM1	CDK1
4792	SQSTM1	PIK3CA
4793	SQSTM1	NR2F2
4794	SQSTM1	NGFR
4795	SQSTM1	MAPK13
4796	SQSTM1	OPTN
4797	SQSTM1	LGALS3
4798	SQSTM1	MAPK3
4799	SQSTM1	RARA
4800	SQSTM1	SMAD2
4801	SQSTM1	PIK3R1
4802	SQSTM1	CYLD
4803	SQSTM1	PSMD10
4804	SQSTM1	CCNB1
4805	SQSTM1	SMAD3
4806	SQSTM1	XPO1
4807	SQSTM1	HDAC6
4808	SQSTM1	SMAD4
4809	SQSTM1	TRIM13
4810	SQSTM1	TRAF6
4811	SQSTM1	TGM2
4812	SQSTM1	CD44
4813	SQSTM1	PIK3R2
4814	SQSTM1	HSPB1
4815	SQSTM1	SMURF2
4816	RALBP1	RAC1
4817	RALBP1	CASP8
4818	RALBP1	HSF1
4819	RALBP1	PRKCA
4820	RALBP1	PPP1R13B
4821	RALBP1	CDK1
4822	RALBP1	JUN
4823	RALBP1	CCNB1
4824	RALBP1	TP53BP2
4825	RALBP1	HDAC1
4826	RALBP1	HSP90AA1
4827	GLI2	CREB1
4828	GLI2	HDAC1
4829	KLF5	ZBTB17
4830	KLF5	CEBPB
4831	KLF5	EP300
4832	KLF5	SMURF2
4833	KLF5	NFKB1
4834	KLF5	SMAD2
4835	KLF5	JUN
4836	KLF5	SUMO1
4837	KLF5	GSK3B
4838	KLF5	XPO1
4839	KLF5	HDAC1
4840	KLF5	RARA
4841	KLF5	PRKCZ
4842	KLF5	PRKCE
4843	KLF5	TP53
4844	KLF5	FBXW7
4845	KLF5	PRKCA
4846	KLF5	SMAD4
4847	KLF5	CTNNB1
4848	KLF5	SMAD3
4849	GLO1	HAGH
4850	GLO1	HNRNPA1
4851	GLO1	HSPB1
4852	NFKB1	CLTC
4853	NFKB1	NFKB2
4854	NFKB1	CALM1
4855	NFKB1	YY1
4856	NFKB1	SMAD4
4857	NFKB1	CLU
4858	NFKB1	CTNNB1
4859	NFKB1	HSPA4
4860	NFKB1	SPAG9
4861	NFKB1	PRKCA
4862	NFKB1	XRCC4
4863	NFKB1	PRKDC
4864	NFKB1	XPO1
4865	NFKB1	CALM3
4866	NFKB1	PML
4867	NFKB1	HSPA5
4868	NFKB1	HSP90AA1
4869	NFKB1	CEBPB
4870	NFKB1	IKBKB
4871	NFKB1	MAP3K7
4872	NFKB1	CALM2
4873	NFKB1	NR3C1
4874	NFKB1	IRF1
4875	NFKB1	HSPA9
4876	NFKB1	RELA
4877	NFKB1	HSPA1A
4878	NFKB1	GSK3B
4879	NFKB1	EP300
4880	NFKB1	PSMD10
4881	NFKB1	HDAC1
4882	NFKB1	PCBP2
4883	NFKB1	COPS5
4884	NFKB1	VIM
4885	NFKB1	NOTCH1
4886	NFKB1	HMGB1
4887	NFKB1	PIK3R2
4888	NFKB1	KPNA2
4889	NFKB2	PRKDC
4890	NFKB2	TSG101
4891	NFKB2	KPNA2
4892	NFKB2	XPO1
4893	NFKB2	CALM2
4894	NFKB2	HSPA5
4895	NFKB2	FBXW7
4896	NFKB2	GSK3B
4897	NFKB2	NR3C1
4898	NFKB2	CALM1
4899	NFKB2	RELA
4900	NFKB2	HSPA9
4901	NFKB2	IKBKB
4902	NFKB2	HSP90AA1
4903	NFKB2	SUMO1
4904	NFKB2	CALM3
4905	NFKB2	HSPA1A
4906	NFKB2	CLTC
4907	NFKB2	SPAG9
4908	GLS	ATF2
4909	BTG1	PRMT1
4910	BTG1	FBXW7
4911	BTG1	CDK2
4912	BTG1	LIG4
4913	BTG1	RARA
4914	PRDX3	CCNB1
4915	PRDX3	VCAM1
4916	PRDX3	PRDX2
4917	PRDX3	TERF2
4918	PRDX3	CDC42
4919	PRDX3	CDK2
4920	PRDX3	TNFRSF1A
4921	PRDX3	MAPK3
4922	PRDX3	IKBKB
4923	PRDX3	MARK2
4924	PRDX3	HAGH
4925	PRDX3	COPS5
4926	PRDX3	CAT
4927	PRDX3	PRDX1
4928	ANGPTL3	ITGA5
4929	ANGPTL3	ITGAV
4930	SYK	EGFR
4931	SYK	PIK3R2
4932	SYK	LAT2
4933	SYK	TRAF6
4934	SYK	GRB2
4935	SYK	PTK2
4936	SYK	RASA1
4937	SYK	HDAC6
4938	SYK	PXN
4939	SYK	VCAM1
4940	SYK	TERF1
4941	SYK	CALM1
4942	SYK	HDAC9
4943	SYK	PRKCA
4944	SYK	PIK3R1
4945	SYK	MAPK3
4946	SYK	MAP3K7
4947	SYK	EZR
4948	SYK	HDAC1
4949	SYK	TNFRSF1A
4950	SYK	GAB2
4951	NGFR	IL2
4952	NGFR	RCC1
4953	NGFR	MAGED1
4954	NGFR	TSC1
4955	NGFR	MAPK1
4956	NGFR	IKBKB
4957	NGFR	TRAF6
4958	NGFR	GRB2
4959	NGFR	MAPK3
4960	NGFR	CD80
4961	NGFR	CDKN1A
4962	TMEM97	EGFR
4963	TMEM97	CD74
4964	ADAM17	PRKCE
4965	ADAM17	MAPK3
4966	ADAM17	PRKCA
4967	ADAM17	NOTCH1
4968	ADAM17	MAD2L1
4969	ADAM17	TGFA
4970	ADAM17	PXN
4971	ADAM17	MAPK1
4972	ADAM17	MAPK14
4973	ADAM17	TNFRSF1A
4974	ADAM17	PDPK1
4975	ADAM17	PTCH1
4976	GNAI2	PRKCE
4977	GNAI2	EGFR
4978	GNAI2	ADIPOR1
4979	GNAI2	PTPRU
4980	GNAI2	ENO1
4981	GNAI2	HNRNPA1
4982	GNAI2	RNF2
4983	GNAI2	HSPD1
4984	GNAI2	EDNRA
4985	GNAI2	GNAO1
4986	GNAI2	DRD2
4987	GNAI2	ABCB6
4988	GNAI2	VIM
4989	GNAI2	YBX1
4990	GNAI2	CXCL8
4991	GNAI2	IGF1R
4992	GNAI2	PTEN
4993	GNAI2	DHRS2
4994	GNAI2	GPSM2
4995	GNAI2	NPM1
4996	GNAI2	HSP90AA1
4997	GNAO1	GPSM2
4998	GNAO1	PTPRU
4999	SGSM3	RAB5A
5000	GNAS	JAK3
5001	GNAS	OPTN
5002	GNAS	CAT
5003	GNAS	CALM1
5004	GNAS	EGFR
5005	GNAS	XPO1
5006	GNAS	SMAD2
5007	NME1	CDK1
5008	NME1	RORA
5009	NME1	FOXP4
5010	NME1	NME2
5011	NME1	NQO1
5012	NME1	PRKAA1
5013	NME1	ITGB1
5014	NME1	PTEN
5015	NME1	TGM2
5016	NME1	CCND3
5017	NME1	TERF1
5018	NME1	RAC1
5019	NME1	PRDX5
5020	NME1	IDH1
5021	NME1	MAPK14
5022	MCF2L	SF3B1
5023	MCF2L	DICER1
5024	MCF2L	NPM1
5025	MCF2L	RAC1
5026	MCF2L	PCBP2
5027	MCF2L	CDC42
5028	MCF2L	SMAD2
5029	NME2	HSF1
5030	NME2	PRDX5
5031	NME2	IKBKB
5032	NME2	ITGB1
5033	NME2	VIM
5034	NME2	RORA
5035	NME2	ENO1
5036	NME2	RAB5A
5037	NME2	MAPK14
5038	NME2	RTN4
5039	NME2	TERF1
5040	PDGFC	SUMO1
5041	PDGFC	PDGFRB
5042	MBD2	MTA2
5043	MBD2	DNMT1
5044	MBD2	PRMT1
5045	MBD2	HDAC1
5046	MAP3K7	ENO1
5047	MAP3K7	CLTC
5048	MAP3K7	PRKAA1
5049	MAP3K7	HSPA5
5050	MAP3K7	CYLD
5051	MAP3K7	MAP2K1
5052	MAP3K7	MAP2K7
5053	MAP3K7	MAPK14
5054	MAP3K7	TGFBR2
5055	MAP3K7	IKBKB
5056	MAP3K7	TRAF6
5057	MAP3K7	HSPA9
5058	MAP3K7	PDPK1
5059	MAP3K7	HSPB1
5060	MAP3K7	MAGED1
5061	MAP3K7	TGFBR1
5062	MAP3K7	CALM2
5063	MAP3K7	TNFRSF1A
5064	MAP3K7	MAPK8
5065	MAP3K7	COPS5
5066	MAP3K7	HSP90AA1
5067	MAP3K7	RBX1
5068	MAP3K7	SMAD3
5069	MAP3K7	HSPA1A
5070	MAP3K7	XPO1
5071	MAP3K7	RELA
5072	TAP1	CALR
5073	TAP1	MUL1
5074	COPS5	RNF20
5075	COPS5	PRDX2
5076	COPS5	CIRBP
5077	COPS5	PRDX1
5078	COPS5	PTBP1
5079	COPS5	HNRNPK
5080	COPS5	EIF2AK3
5081	COPS5	GSTP1
5082	COPS5	JUP
5083	COPS5	PPIA
5084	COPS5	CTNNA1
5085	COPS5	RORA
5086	COPS5	CDKN1B
5087	COPS5	PRPF31
5088	COPS5	GRB2
5089	COPS5	HSPD1
5090	COPS5	UCHL1
5091	COPS5	NPM1
5092	COPS5	HNF4A
5093	COPS5	EDNRB
5094	COPS5	CDK2
5095	COPS5	PLOD1
5096	COPS5	HSPB1
5097	COPS5	PRKDC
5098	COPS5	CLTC
5099	COPS5	SMAD2
5100	COPS5	RNF139
5101	COPS5	ENO1
5102	COPS5	SF3B1
5103	COPS5	HSPA9
5104	COPS5	CSNK2A1
5105	COPS5	KPNA2
5106	COPS5	TP53
5107	COPS5	CDKN2A
5108	COPS5	JUND
5109	COPS5	RBX1
5110	COPS5	CTNNB1
5111	COPS5	HNRNPA1
5112	COPS5	SMAD4
5113	COPS5	PTGS2
5114	COPS5	EDNRA
5115	COPS5	PCBP2
5116	COPS5	HSPA1A
5117	COPS5	CDK4
5118	COPS5	HIF1A
5119	COPS5	IKBKB
5120	COPS5	HSP90AA1
5121	COPS5	GSK3B
5122	COPS5	VTN
5123	COPS5	VHL
5124	COPS5	ATF2
5125	COPS5	HSPA1B
5126	COPS5	YBX1
5127	COPS5	CAPRIN1
5128	COPS5	TFAM
5129	COPS5	ILK
5130	COPS5	RAF1
5131	COPS5	VIM
5132	COPS5	HSPA4
5133	COPS5	MAPK9
5134	COPS5	MAPK14
5135	COPS5	HSPA5
5136	COPS5	JUN
