	EPO	GATA3
4130	PRDX3	MAPK3
4131	PRDX3	IKBKB
4132	PRDX3	MARK2
4133	PRDX3	COPS5
4134	PRDX3	CAT
4135	PRDX3	PRDX1
4136	ANGPTL3	ITGA5
4137	NGFR	IL2
4138	NGFR	RCC1
4139	NGFR	MAGED1
4140	NGFR	TSC1
4141	NGFR	MAPK1
4142	NGFR	IKBKB
4143	NGFR	TRAF6
4144	NGFR	GRB2
4145	NGFR	MAPK3
4146	NGFR	CD80
4147	NGFR	CDKN1A
4148	ADAM17	PRKCE
4149	ADAM17	MAPK3
4150	ADAM17	PRKCA
4151	ADAM17	NOTCH1
4152	ADAM17	MAD2L1
4153	ADAM17	TGFA
4154	ADAM17	MAPK1
4155	ADAM17	MAPK14
4156	ADAM17	TNFRSF1A
4157	ADAM17	PDPK1
4158	ADAM17	PTCH1
4159	GNAO1	GPSM2
4160	GNAO1	PTPRU
4161	GNAS	JAK3
4162	GNAS	OPTN
4163	GNAS	CAT
4164	GNAS	EGFR
4165	GNAS	XPO1
4166	GNAS	SMAD2
4167	NME1	CDK1
4168	NME1	NME2
4169	NME1	NQO1
4170	NME1	PRKAA1
4171	NME1	ITGB1
4172	NME1	PTEN
4173	NME1	TGM2
4174	NME1	TERF1
4175	NME1	RAC1
4176	NME1	IDH1
4177	NME1	MAPK14
4178	MCF2L	DICER1
4179	MCF2L	RAC1
4180	MCF2L	PCBP2
4181	MCF2L	CDC42
4182	MCF2L	SMAD2
4183	NME2	HSF1
4184	NME2	IKBKB
4185	NME2	ITGB1
4186	NME2	VIM
4187	NME2	ENO1
4188	NME2	MAPK14
4189	NME2	RTN4
4190	NME2	TERF1
4191	PDGFC	SUMO1
4192	PDGFC	PDGFRB
4193	MBD2	MTA2
4194	MBD2	DNMT1
4195	MBD2	HDAC1
4196	MAP3K7	ENO1
4197	MAP3K7	PRKAA1
4198	MAP3K7	HSPA5
4199	MAP3K7	CYLD
4200	MAP3K7	MAP2K1
4201	MAP3K7	MAP2K7
4202	MAP3K7	MAPK14
4203	MAP3K7	TGFBR2
4204	MAP3K7	IKBKB
4205	MAP3K7	TRAF6
4206	MAP3K7	HSPA9
4207	MAP3K7	PDPK1
4208	MAP3K7	HSPB1
4209	MAP3K7	MAGED1
4210	MAP3K7	TGFBR1
4211	MAP3K7	TNFRSF1A
4212	MAP3K7	MAPK8
4213	MAP3K7	COPS5
4214	MAP3K7	HSP90AA1
4215	MAP3K7	RBX1
4216	MAP3K7	SMAD3
4217	MAP3K7	HSPA1A
4218	MAP3K7	XPO1
4219	MAP3K7	RELA
4220	TAP1	CALR
4221	TAP1	MUL1
4222	COPS5	RNF20
4223	COPS5	PRDX2
4224	COPS5	CIRBP
4225	COPS5	PRDX1
4226	COPS5	PTBP1
4227	COPS5	HNRNPK
4228	COPS5	EIF2AK3
4229	COPS5	GSTP1
4230	COPS5	PPIA
4231	COPS5	CTNNA1
4232	COPS5	CDKN1B
4233	COPS5	PRPF31
4234	COPS5	GRB2
4235	COPS5	HSPD1
4236	COPS5	UCHL1
4237	COPS5	HNF4A
4238	COPS5	EDNRB
4239	COPS5	CDK2
4240	COPS5	PLOD1
4241	COPS5	HSPB1
4242	COPS5	PRKDC
4243	COPS5	SMAD2
4244	COPS5	RNF139
4245	COPS5	ENO1
4246	COPS5	HSPA9
4247	COPS5	CSNK2A1
4248	COPS5	KPNA2
4249	COPS5	TP53
4250	COPS5	CDKN2A
4251	COPS5	RBX1
4252	COPS5	CTNNB1
4253	COPS5	HNRNPA1
4254	COPS5	SMAD4
4255	COPS5	PTGS2
4256	COPS5	EDNRA
4257	COPS5	PCBP2
4258	COPS5	HSPA1A
4259	COPS5	CDK4
4260	COPS5	HIF1A
4261	COPS5	IKBKB
4262	COPS5	HSP90AA1
4263	COPS5	GSK3B
4264	COPS5	VTN
4265	COPS5	VHL
4266	COPS5	ATF2
4267	COPS5	HSPA1B
4268	COPS5	YBX1
4269	COPS5	CAPRIN1
4270	COPS5	ILK
4271	COPS5	RAF1
4272	COPS5	VIM
4273	COPS5	HSPA4
4274	COPS5	MAPK9
4275	COPS5	MAPK14
4276	COPS5	HSPA5
4277	COPS5	JUN
4278	NOS1	HSPA4
4279	NOS1	PRKCA
4280	NOS1	HSPA1A
4281	NOS1	HSP90AA1
4282	NOS1	PRKCE
4283	NOS1	PRKCZ
4284	NOS1	HMOX1
4285	NOTCH1	LATS2
4286	NOTCH1	RUNX3
4287	NOTCH1	HDAC1
4288	NOTCH1	SART1
4289	NOTCH1	GSK3B
4290	NOTCH1	PTBP1
4291	NOTCH1	RB1
4292	NOTCH1	SMAD3
4293	NOTCH1	TGFBR1
4294	NOTCH1	CTNNB1
4295	NOTCH1	PIK3R1
4296	NOTCH1	MAPK1
4297	NOTCH1	RELA
4298	NOTCH1	PRKDC
4299	NOTCH1	ARHGEF2
4300	NOTCH1	EP300
4301	NOTCH1	DLL4
4302	NOTCH1	CDK7
4303	NOTCH1	MAML1
4304	NOTCH1	DLL1
4305	NOTCH1	CDC42
4306	NOTCH1	ILK
4307	NOTCH1	RUNX1
4308	NOTCH1	PIK3CA
4309	NOTCH1	YY1
4310	NOTCH1	RNF2
4311	NOTCH1	FBXW7
4312	NOTCH1	JAG2
4313	NOTCH1	PRKAA1
4314	NOTCH1	ROCK1
4315	NOTCH1	EGFL7
4316	NOTCH1	HIF1A
4317	NOTCH1	PSEN1
4318	GOT2	CDK2
4319	WWC1	CDC73
4320	WWC1	PRKCZ
4321	WWC1	LATS2
4322	WWC1	LATS1
4323	WWC1	XPO1
4324	WWC1	AMOT
4325	WWC1	PRKCA
4326	TCEA1	CDK7
4327	TCEA1	CDC73
4328	TCEA1	GTF2H1
4329	DDR1	HSP90AA1
4330	DDR1	CDH1
4331	HNF1A	EP300
4332	HNF1A	CTNNB1
4333	HNF1A	VIM
4334	HNF1A	HNF4A
4335	HNF1A	CRP
4336	HNF1A	SIRT1
4337	HNF1A	HMGB1
4338	TCF3	EP300
4339	TCF3	VDR
4340	TCF3	YY1
4341	TCF3	MAPK7
4342	TCF3	PBX1
4343	TCF3	MAPK3
4344	TCF3	MAPK1
4345	TCF3	CTNNB1
4346	TCF3	DNMT1
4347	TCF3	CDK4
4348	TCF3	SLC9A3R1
4349	TCF3	SERPINH1
4350	TCF3	MAPK8
4351	TCF3	RB1
4352	TCF3	MAPK14
4353	TCF3	XPO1
4354	TCF3	MAPK9
4355	TCF3	CDK2
4356	TCF3	TCF21
4357	TCF3	RUNX1
4358	SATB2	HDAC1
4359	SATB2	MTA2
4360	SATB2	JUN
4361	TCF7L2	TSC1
4362	TCF7L2	EP300
4363	TCF7L2	PSEN1
4364	TCF7L2	CSNK2A1
4365	TCF7L2	PML
4366	TCF7L2	CDC73
4367	TCF7L2	CTNNB1
4368	TCF7L2	RUNX3
4369	TCF7L2	KMT5A
4370	CALCR	THBS1
4371	LIMD1	VHL
4372	LIMD1	RARA
4373	LIMD1	TRAF6
4374	LIMD1	LATS2
4375	LIMD1	EGLN2
4376	LIMD1	LATS1
4377	LIMD1	EGLN1
4378	LIMD1	XPO1
4379	YBX1	SMAD3
4380	YBX1	PTBP1
4381	YBX1	HSPD1
4382	YBX1	CSNK2A1
4383	YBX1	HSP90AA1
4384	YBX1	EP300
4385	YBX1	SMURF1
4386	YBX1	ICAM1
4387	YBX1	VIM
4388	YBX1	HSPA1A
4389	YBX1	FBXW7
4390	YBX1	TRAF6
4391	YBX1	HSPA5
4392	YBX1	PCBP2
4393	YBX1	SMURF2
4394	YBX1	SIRT1
4395	YBX1	HNRNPA1
4396	YBX1	TSG101
4397	YBX1	GSK3B
4398	YBX1	TFAP2A
4399	YBX1	IRF1
4400	YBX1	HNRNPK
4401	YBX1	RNF2
4402	YBX1	CAPRIN1
4403	YBX1	MAPK1
4404	YBX1	CASP8
4405	YBX1	XPO1
4406	YBX1	ENO1
4407	YBX1	PRKDC
4408	YBX1	POU5F1
4409	YBX1	TP53
4410	CALR	HSPA5
4411	CALR	CDK2
4412	CALR	THBS1
4413	CALR	ENO1
4414	CALR	JUN
4415	CALR	EZR
4416	CALR	EGFR
4417	CALR	RNF2
4418	CALR	NR3C1
4419	CALR	CD40
4420	CALR	HSPB1
4421	CALR	TRAF6
4422	CALR	TPT1
4423	CALR	ATF2
4424	KMT5A	DNMT3A
4425	KMT5A	TP53
4426	KMT5A	DNMT1
4427	KMT5A	HDAC6
4428	KMT5A	DNMT3B
4429	KMT5A	SETDB2
4430	CAPN2	JAK3
4431	CAPN2	CASP9
4432	CAPN2	MAPK3
4433	CAPN2	HNRNPA1
4434	CAPN2	XPO1
4435	CAPN2	PAFAH1B1
4436	CAPN2	MAPK1
4437	GPX1	CAT
4438	GPX3	CAT
4439	CASP2	GRB2
4440	CASP2	CASP8
4441	CASP2	CASP9
4442	CASP2	CSNK2A1
4443	CASP2	SUMO1
4444	CASP2	CASP3
4445	CASP2	KPNA2
4446	CASP2	PRKDC
4447	CASP2	RB1
4448	CASP2	TNFRSF1A
4449	CASP2	CRYAB
4450	CASP3	IL18
4451	CASP3	TGM2
4452	CASP3	RNF2
4453	CASP3	VIM
4454	CASP3	DFFA
4455	CASP3	CRYAB
4456	CASP3	MAPK14
4457	CASP3	MAPK9
4458	CASP3	WNK3
4459	CASP3	CDC42
4460	CASP3	HSPD1
4461	CASP3	RAC1
4462	CASP3	RASA1
4463	CASP3	CASP8
4464	CASP3	PPP3CA
4465	CASP3	CDKN1A
4466	CASP3	HMGB1
4467	CASP3	HSPB1
4468	CASP3	PTBP1
4469	CASP3	RBX1
4470	CASP3	PRKDC
4471	CASP3	ROCK1
4472	CASP3	CASP9
4473	CASP3	CTNNB1
4474	CASP3	CDK2
4475	CASP3	PSIP1
4476	CASP3	TFAP2A
4477	CASP3	PSEN1
4478	CASP3	RB1
4479	CASP3	MAPK8
4480	CASP3	GSN
4481	CASP3	PSME3
4482	CASP3	PRKCZ
4483	CASP3	CDH1
4484	TPPP	CDK5
4485	TPPP	HDAC6
4486	TPPP	MAPK1
4487	TPPP	GSK3B
4488	GRB2	PHGDH
4489	GRB2	HSPD1
4490	GRB2	HSPA9
4491	GRB2	TEK
4492	GRB2	PPP3CA
4493	GRB2	PTK2
4494	GRB2	RASA1
4495	GRB2	GSN
4496	GRB2	PSMD10
4497	GRB2	HSPA1B
4498	GRB2	SERPINH1
4499	GRB2	KDR
4500	GRB2	CLU
4501	GRB2	GSTM3
4502	GRB2	PAK1
4503	GRB2	MAPK1
4504	GRB2	EGFR
4505	GRB2	HSPA5
4506	GRB2	RB1
4507	GRB2	DAG1
4508	GRB2	MAPK9
4509	GRB2	CDKN1B
4510	GRB2	EPHA2
4511	GRB2	SMAD3
4512	GRB2	EP300
4513	GRB2	VCAM1
4514	GRB2	PLD2
4515	GRB2	CDC42
4516	GRB2	GAB2
4517	GRB2	PIK3CB
4518	GRB2	RBP4
4519	GRB2	TSG101
4520	GRB2	TP53BP2
4521	GRB2	HNRNPK
4522	GRB2	HSP90AA1
4523	GRB2	KCNMA1
4524	GRB2	PIK3CA
4525	GRB2	KMT2B
4526	GRB2	PRKDC
4527	GRB2	HSPB1
4528	GRB2	HNRNPA1
4529	GRB2	TFAP2A
4530	GRB2	KPNA2
4531	GRB2	LAT2
4532	GRB2	BRD4
4533	GRB2	TSC2
4534	GRB2	RET
4535	GRB2	PIK3R2
4536	GRB2	VIM
4537	GRB2	PIK3R1
4538	GRB2	TNFRSF1A
4539	GRB2	MAPK14
4540	GRB2	ENO1
4541	GRB2	PRKAR1A
4542	GRB2	INSR
4543	GRB2	VASP
4544	GRB2	PDGFRB
4545	GRB2	PPIA
4546	GRB2	NR1H2
4547	GRB2	PTBP1
4548	GRB2	JAK2
4549	GRB2	TPM1
4550	GRB2	HRAS
4551	GRB2	GSTP1
4552	GRB2	PRDX1
4553	PPP1R13B	GSTM3
4554	PPP1R13B	TSG101
4555	PPP1R13B	TP53
4556	PPP1R13B	HRAS
4557	PPP1R13B	EP300
4558	PPP1R13B	LATS1
4559	PPP1R13B	TP73
4560	PPP1R13B	LATS2
4561	CASP8	ILK
4562	CASP8	CTNNB1
4563	CASP8	TP53
4564	CASP8	RB1
4565	CASP8	CDH1
4566	CASP8	EZR
4567	CASP8	PRKCZ
4568	CASP8	CDKN1B
4569	CASP8	HSPA5
4570	CASP8	MAPK8
4571	CASP8	TNFRSF1A
4572	CASP8	IRF1
4573	CASP8	CRYAB
4574	CASP8	TRAF6
4575	CASP8	PTEN
4576	CASP8	CDH13
4577	CASP8	VIM
4578	CASP8	MAPK3
4579	CASP8	PSEN1
4580	CASP8	CASP9
4581	CASP8	PARK7
4582	CASP8	CEBPB
4583	CASP8	IKBKB
4584	CASP8	MAPK14
4585	CASP8	MAPK1
4586	CASP8	SUMO1
4587	CASP9	PRKCZ
4588	CASP9	PTCH1
4589	CASP9	ILK
4590	CASP9	VIM
4591	CASP9	RNF2
4592	CASP9	RB1
4593	CASP9	CDK1
4594	CASP9	MAPK3
4595	CASP9	MAPK1
4596	CASP9	JUN
4597	CASP9	MAP2K1
4598	CASP9	HSPD1
4599	CASP9	CRYAB
4600	CASR	PRKCE
4601	CASR	PRKCA
4602	CASR	PRKCZ
4603	CXCL16	CARD10
4604	CTDSP1	SMAD2
4605	CAT	PRDX2
4606	CAT	PRDX1
4607	CAT	ACE2
4608	CAT	ENO1
4609	SPAG9	TGFBR1
4610	SPAG9	RELA
4611	SPAG9	MAPK8
4612	SPAG9	CDK2
4613	SPAG9	MTA2
4614	SPAG9	MAPK14
4615	HIF3A	HSP90AA1
4616	HIF3A	HIF1A
4617	HIF3A	VHL
4618	PRDX2	MSH6
4619	PRDX2	PSEN1
4620	PRDX2	PDGFRB
4621	PRDX2	CDK2
4622	PRDX2	CDK1
4623	PRDX2	PARK7
4624	PRDX2	PRDX1
4625	PRDX2	VCAM1
4626	NR3C1	PIAS2
4627	NR3C1	HDAC6
4628	NR3C1	MAPK7
4629	NR3C1	TSG101
4630	NR3C1	HSP90AA1
4631	NR3C1	HDAC1
4632	NR3C1	SMAD3
4633	NR3C1	NR2F2
4634	NR3C1	HNRNPA1
4635	NR3C1	PBX1
4636	NR3C1	MAPK9
4637	NR3C1	KPNA2
4638	NR3C1	MAPK8
4639	NR3C1	CDK5
4640	NR3C1	HMGB1
4641	NR3C1	MTA2
4642	NR3C1	HSPD1
4643	NR3C1	TP53
4644	NR3C1	SUMO1
4645	NR3C1	CLU
4646	NR3C1	EGFR
4647	NR3C1	CREB1
4648	NR3C1	MAPK14
4649	NR3C1	EP300
4650	NR3C1	GSK3B
4651	NR3C1	CEBPB
4652	NR3C1	MAPK1
4653	NR3C1	IL6
4654	NR3C1	RELA
4655	NR3C1	PML
4656	NR3C1	MAPK3
4657	NR3C1	IRF1
4658	NR3C1	HSPA1A
4659	NR3C1	RAF1
4660	NR3C1	PPP3CA
4661	NR3C1	PRKDC
4662	NR3C1	JUN
4663	RUNX1	PML
4664	RUNX1	VDR
4665	RUNX1	SMAD2
4666	RUNX1	DNMT1
4667	RUNX1	HDAC1
4668	RUNX1	CDK1
4669	RUNX1	JUN
4670	RUNX1	SMAD3
4671	RUNX1	CEBPB
4672	RUNX1	RARA
4673	RUNX1	EP300
4674	RUNX1	TRAF6
4675	RUNX3	EP300
4676	RUNX3	HDAC1
4677	RUNX3	CDK4
4678	RUNX3	PML
4679	RUNX3	SMURF1
4680	RUNX3	CTNNB1
4681	RUNX3	PIN1
4682	RUNX3	PIM1
4683	RUNX3	SMAD2
4684	RUNX3	SMAD3
4685	RUNX3	SMURF2
4686	TEK	PTPRG
4687	TEK	MAPK3
4688	TEK	PIK3R1
4689	GRM5	PRKCA
4690	GRM5	PRKCZ
4691	GRM5	PRKCE
4692	TEP1	TP53
4693	TEP1	PRKCA
4694	TEP1	TERF2
4695	TERF1	PINX1
4696	TERF1	ACD
4697	TERF1	HSP90AA1
4698	TERF1	EP300
4699	TERF1	CDK1
4700	TERF1	XPO1
4701	TERF1	PRKDC
4702	TERF1	TERF2
4703	TERF1	SMAD2
4704	TERF1	PLOD1
4705	TERF1	RTN4
4706	TERF1	HMOX1
4707	TERF1	PLOD2
4708	TERF1	HSPA4
4709	TERF1	KPNA2
4710	TERF1	RNF2
4711	TERF1	TBPL1
4712	TERF1	PRDX1
4713	TERF1	YY1
4714	TERF2	PLOD2
4715	TERF2	HSPA4
4716	TERF2	TBPL1
4717	TERF2	HSP90AA1
4718	TERF2	YY1
4719	TERF2	ACD
4720	TERF2	HMGB1
4721	TERF2	CDK2
4722	TERF2	KPNA2
4723	TERF2	PML
4724	TERF2	PLOD1
4725	TERF2	EP300
4726	OGG1	PRKCA
4727	SERPINH1	LGALS3
4728	SERPINH1	VCL
4729	SERPINH1	HSPA5
4730	SERPINH1	VIM
4731	SERPINH1	LGALS1
4732	SERPINH1	ATF2
4733	SERPINH1	TP53
4734	SERPINH1	CDK2
4735	PIAS2	JUN
4736	PIAS2	ATF2
4737	PIAS2	CREB1
4738	PIAS2	TICAM2
4739	PIAS2	TP53
4740	PIAS2	CDKN2A
4741	PIAS2	PML
4742	PIAS2	SMAD3
4743	PIAS2	CDKN2B
4744	PIAS2	SMAD4
4745	PIAS2	EPAS1
4746	PIAS2	MAPK8
4747	PIAS2	SUMO1
4748	PIAS2	DNMT3A
4749	PIAS2	PARK7
4750	TFAP2A	RB1
4751	TFAP2A	PRKCA
4752	TFAP2A	TP53
4753	TFAP2A	CTNNB1
4754	TFAP2A	EP300
4755	TFAP2A	YY1
4756	TFAP2A	EPAS1
4757	TFAP2A	HSPB1
4758	TFAP2A	CSNK2A1
4759	TFAP2A	VHL
4760	TFAP2A	JUN
4761	TFAP2A	DNMT3A
4762	DICER1	HSPD1
4763	DICER1	SIRT1
4764	DICER1	XPO1
4765	DICER1	PIWIL1
4766	DICER1	HSPA9
4767	DICER1	RAP1B
4768	DICER1	PCBP2
4769	NR2F2	POU5F1
4770	NR2F2	HDAC1
4771	NR2F2	HNF4A
4772	NR2F2	SMAD4
4773	NR2F2	EP300
4774	SIRT1	RARA
4775	SIRT1	HSPA5
4776	SIRT1	MAPK8
4777	SIRT1	HNF4A
4778	SIRT1	CSNK2A1
4779	SIRT1	CDK1
4780	SIRT1	CCNB1
4781	SIRT1	DNMT1
4782	SIRT1	PML
4783	SIRT1	HNRNPK
4784	SIRT1	DVL2
4785	SIRT1	TSC2
4786	SIRT1	HSP90AA1
4787	SIRT1	VHL
4788	SIRT1	NR1H2
4789	SIRT1	KPNA2
4790	SIRT1	PIK3R1
4791	SIRT1	RICTOR
4792	SIRT1	RB1
4793	SIRT1	EPAS1
4794	SIRT1	CREB1
4795	SIRT1	TP73
4796	SIRT1	HSPA4
4797	SIRT1	VDR
4798	SIRT1	HSF1
4799	SIRT1	RELA
4800	SIRT1	TP53
4801	SIRT1	CTNNB1
4802	SIRT1	BRD4
4803	SIRT1	JUN
4804	SIRT1	HSPA9
4805	SIRT1	DNMT3B
4806	SIRT1	PSME3
4807	SIRT1	HSPD1
4808	SIRT1	EP300
4809	SIRT1	SART1
4810	GSK3B	HDAC6
4811	GSK3B	RICTOR
4812	GSK3B	XPO1
4813	GSK3B	SMURF2
4814	GSK3B	EIF4EBP1
4815	GSK3B	VHL
4816	GSK3B	DNMT1
4817	GSK3B	MARK2
4818	GSK3B	TSC1
4819	GSK3B	FBXW7
4820	GSK3B	DDIT4
4821	GSK3B	PRKDC
4822	GSK3B	CTNNB1
4823	GSK3B	RELA
4824	GSK3B	JUN
4825	GSK3B	HSPA4
4826	GSK3B	CDKN1A
4827	GSK3B	PRKCZ
4828	GSK3B	FZD5
4829	GSK3B	MAPK3
4830	GSK3B	PTK2
4831	GSK3B	SMAD3
4832	GSK3B	CDH1
4833	GSK3B	RAP1GAP
4834	GSK3B	CREB1
4835	GSK3B	MAP2K7
4836	GSK3B	RCAN1
4837	GSK3B	RASSF1
4838	GSK3B	MAP2K1
4839	GSK3B	VIM
4840	GSK3B	PTEN
4841	GSK3B	SMYD2
4842	GSK3B	DAB2IP
4843	GSK3B	ILK
4844	GSK3B	PRKAR1A
4845	GSK3B	PRKCA
4846	GSK3B	PRKCE
4847	GSK3B	CEBPB
4848	GSK3B	HSP90AA1
4849	GSK3B	TSC2
4850	GSK3B	MAPK1
4851	GSK3B	PSEN1
4852	GSK3B	SGK3
4853	GSK3B	HSF1
4854	GSK3B	TP53
4855	GSK3A	CTNNA1
4856	GSK3A	PRKCE
4857	GSK3A	HDAC6
4858	GSK3A	HSP90AA1
4859	GSK3A	PRKDC
4860	GSK3A	SGK3
4861	GSK3A	CREB1
4862	GSK3A	JUN
4863	GSK3A	PRKCZ
4864	GSK3A	RCAN1
4865	GSK3A	CTNNB1
4866	GSK3A	PRKCA
4867	GSK3A	HSF1
4868	GSK3A	TP53
4869	TFE3	SMAD4
4870	TFE3	TFEB
4871	TFE3	XPO1
4872	TFE3	GSTM3
4873	TFE3	HMGB1
4874	TFE3	SMAD3
4875	GSN	HNRNPA1
4876	GSN	PIK3CA
4877	GSN	TP53
4878	GSN	CDK2
4879	GSN	VASP
4880	GSN	VCL
4881	GSN	PTK2
4882	CLDN1	BRD4
4883	CCNB1	CDKN1B
4884	CCNB1	CDKN1A
4885	CCNB1	CDK2
4886	CCNB1	MAPK3
4887	CCNB1	TGFBR2
4888	CCNB1	MAPK8
4889	CCNB1	TSC1
4890	CCNB1	CDK1
4891	CCNB1	SDHAF2
4892	CCNB1	CDK7
4893	CCNB1	PIN1
4894	CCNB1	PRDX1
4895	CCNB1	PTCH1
4896	CCNB1	MAPK9
4897	CCNB1	MAPK14
4898	CCNB1	XPO1
4899	CCNB1	RELA
4900	CCNB1	UBE3C
4901	CCNB1	MAPK7
4902	CCNB1	CDK5
4903	CCNB1	PRKDC
4904	CCNB1	EP300
4905	CCNB1	RB1
4906	CCNB1	MAPK1
4907	CCNB1	TP73
4908	TFRC	PRKCA
4909	TFRC	TRAF6
4910	TFRC	VCL
4911	TFRC	TP53
4912	TFRC	VCAM1
4913	TFRC	ATF2
4914	TFRC	PRKCE
4915	TFRC	RNF2
4916	TFRC	PRKCZ
4917	TFRC	CLN3
4918	TFRC	EGFR
4919	TFRC	OPTN
4920	TGFA	TP53
4921	TGFA	EGFR
4922	TGFB1	TGFBR1
4923	TGFB1	ENG
4924	TGFB1	ITGB8
4925	TGFB1	DCN
4926	TGFB1	VTN
4927	TGFB1	TGFBR2
4928	TGFB1	THBS1
4929	GSTM2	CDK2
4930	GSTM2	GSTM3
4931	GSTM2	PTEN
4932	GSTM3	ENO1
4933	GSTM3	TRAF6
4934	SART1	HSPA5
4935	SART1	PRPF31
4936	SART1	HNRNPA1
4937	SART1	SUMO1
4938	SART1	RNF2
4939	SART1	HNRNPK
4940	SART1	TP53
4941	SART1	CIRBP
4942	GSTP1	CDK2
4943	GSTP1	MAPK1
4944	GSTP1	TGM2
4945	GSTP1	LIG4
4946	GSTP1	CARD10
4947	GSTP1	MAPK14
4948	GSTP1	PRKCA
4949	GSTP1	ATF2
4950	GSTP1	MAPK8
4951	GSTP1	HNRNPA1
4952	GSTP1	VCAM1
4953	GSTP1	EGFR
4954	TGFBR1	SMAD2
4955	TGFBR1	PSEN1
4956	TGFBR1	HSP90AA1
4957	TGFBR1	EPHA2
4958	TGFBR1	ENG
4959	TGFBR1	SMAD4
4960	TGFBR1	EP300
4961	TGFBR1	PAK1
4962	TGFBR1	PIK3R2
4963	TGFBR1	CDC42
4964	TGFBR1	PIK3R1
4965	TGFBR1	RAP2A
4966	TGFBR1	CD44
4967	TGFBR1	TGFBR2
4968	TGFBR1	SMAD3
4969	TGFBR1	TRAF6
4970	TGFBR1	SMURF2
4971	TGFBR1	CDK4
4972	TGFBR1	HSPA4
4973	TGFBR1	CLU
4974	TGFBR1	MAPK14
4975	TGFBR1	SMURF1
4976	TGFBR1	TPM1
4977	TGFBR1	CTNNB1
4978	TGFBR1	PML
4979	TGFBR1	IKBKB
4980	TGFBR2	TRAF6
4981	TGFBR2	CD44
4982	TGFBR2	CDC42
4983	TGFBR2	SMAD3
4984	TGFBR2	PAK1
4985	TGFBR2	PIK3CB
4986	TGFBR2	FMN2
4987	TGFBR2	CLU
4988	TGFBR2	EGR1
4989	TGFBR2	SMURF1
4990	TGFBR2	PIK3R1
4991	TGFBR2	SMAD4
4992	TGFBR2	ENG
4993	TGFBR2	SMURF2
4994	TGFBR2	PML
4995	TGFBR2	HSP90AA1
4996	TGFBR2	CDK1
4997	TGFBR2	CTNNB1
4998	TGFBR2	PIK3R2
4999	TGM2	RELA
5000	TGM2	THBS1
5001	TGM2	SMAD3
5002	TGM2	COL18A1
5003	TGM2	CDH1
5004	TGM2	VHL
5005	TGM2	ITGA5
5006	TGM2	HSPA1B
5007	TGM2	COL5A1
5008	TGM2	SMAD2
5009	TGM2	ITGB1
5010	TGM2	SLC9A3R1
5011	TGM2	PAK1
5012	TGM2	RB1
5013	TGM2	HSPA1A
5014	COL18A1	ITGA5
5015	COL18A1	ITGB1
5016	COL18A1	KDR
5017	COL18A1	PTCH1
5018	COL18A1	THBS1
5019	MSH6	PRKDC
5020	MSH6	PRKCZ
5021	MSH6	PMS2
5022	MSH6	EP300
5023	MSH6	PRDX1
5024	MSH6	TP53
5025	MSH6	CSNK2A1
5026	THBS1	VEGFA
5027	THBS1	LRP2
5028	THBS1	PLG
5029	THBS1	IGFBP5
5030	THBS1	CD47
5031	THBS1	ITGB1
5032	THBS1	DCN
5033	THBS1	COL5A1
5034	GTF2H1	HNF4A
5035	GTF2H1	PIK3R1
5036	GTF2H1	RB1
5037	GTF2H1	TP53
5038	GTF2H1	CDK7
5039	LATS1	CDK2
5040	LATS1	SAV1
5041	LATS1	AMOT
5042	LATS1	CDK1
5043	LATS1	RAC1
5044	LATS1	PTK2
5045	LATS1	RASSF1
5046	LATS1	SMURF1
5047	LATS1	RAF1
5048	LATS1	EIF4EBP1
5049	LATS1	PTEN
5050	LATS1	SMURF2
5051	LATS1	LATS2
5052	KLF10	CDK2
5053	PSIP1	KMT2B
5054	PSIP1	JUN
5055	PSIP1	CSNK2A1
5056	PSIP1	PTK2
5057	PSIP1	VIM
5058	TIMP2	PSME3
5059	CD27	HRAS
5060	RASSF1	TNFRSF1A
5061	RASSF1	PRKDC
5062	RASSF1	XPO1
5063	RASSF1	IGFBP5
5064	RASSF1	SAV1
5065	RASSF1	LATS2
5066	RASSF1	HRAS
5067	BRD4	MED12
5068	BRD4	PIK3R1
5069	BRD4	EP300
5070	SCARB1	PDZK1
5071	TLR1	HSPD1
5072	PAFAH1B1	HSP90AA1
5073	PAFAH1B1	CSNK2A1
5074	PAFAH1B1	CDK2
5075	PRDX1	PRKDC
5076	PRDX1	VCAM1
5077	PRDX1	CDK1
5078	PRDX1	EGFR
5079	PRDX1	CDK2
5080	PRDX1	ARHGEF2
5081	PRDX1	PTEN
5082	PRDX1	HNRNPA1
5083	PRDX1	CDC42
5084	PRDX1	VHL
5085	RNF20	CDKN2B
5086	RNF20	TP53
5087	RNF20	CDC73
5088	RNF20	SMURF2
5089	CD40	PIK3CA
5090	CD40	HSPA4
5091	CD40	JAK3
5092	CD40	PIK3R1
5093	CD40	TRAF6
5094	CD40	IKBKB
5095	CD40	SUMO1
5096	CD44	CDC73
5097	CD44	EP300
5098	CD44	EGFR
5099	CD44	PRKCA
5100	CD44	PRKCE
5101	CD44	VHL
5102	CD44	EZR
5103	CD44	PRKCZ
5104	CD44	TRAF6
5105	CD44	ATF2
5106	CD44	CD74
5107	CD44	ITGB1
5108	CD47	PAK1
5109	CD47	PTK2
5110	CD47	ITGB1
5111	PAK1	RAC1
5112	PAK1	RAF1
5113	PAK1	HSP90AA1
5114	PAK1	VIM
5115	PAK1	ILK
